"tipo_bien","numero_oficio","juzgado","tipo_delito","medida","fecha_recepcion","fecha_medida","localizacion","provincia","estupefaciente_sustancia","estupefaciente_cantidad","arma_tipo","arma_numero_serie","arma_marca","arma_modelo","arma_calibre","automotor_tipo","automotor_dominio","automotor_marca","automotor_modelo","automotor_color","automotor_anio","aeronave_numero_serie","aeronave_matricula","aeronave_marca","aeronave_modelo","buque_pais","buque_nombre","buque_matricula","dinero_moneda_descripcion","dinero_cantidad","titulo_tipo","titulo_nombre_emisor","titulo_cantidad","titulo_fecha_vencimiento","titulo_categoria","titulo_bolsa_cotiza","titulo_moneda","otro_clasificacion","otro_detalle","provincia_indec_id"
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","ENY253","Fiat","IVECO",,"2004",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","GJF342","Mercedes Benz","LS 1634",,"2007",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","GXL574","Ford","Cargo 1730",,"2007",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","IFQ270","Toyota","Hilux",,"2009",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","ISJ898","Mercedes Benz","GLK300",,"2010",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","IVM584","IVECO","450E32T",,"2010",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","JLC636","Jeep","Grand Cherokee LTD",,"2009",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","MFE453","Chevrolet","S10 2.8 TD 4x4",,"2013",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","NNU852","Ford","Cargo 1932",,"2014",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","OLS772","Dodge","JOURNEY",,"2012",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Camion/ Camioneta","Z0006554","Ford","F500",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Micro","CQM582","Mercedes Benz","LO814",,"1999",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Moto vehículo","466KCI","Zanella","G FORCE 250",,"2014",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Semiacoplado","WER913","Salto","SA7.00",,"1993",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Semirremolque","DVH383","Noma","CR-VTCO",,"2001",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Semirremolque","DWG282","Baco","CH SR 2E",,"2001",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Semirremolque","EAC757","Petinari","PSM1002",,"2001",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 10","Abuso de autoridad y violación de los deberes de los funcionarios públicos (Art. 248 a 253)","Afectado a medida cautelar - Embargo",,"2016-12-27",,,,,,,,,,"Semirremolque","TYS428","Astivia","ASV",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Camion/ Camioneta","DUF675","Ford","FORD TRANSIT",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Camion/ Camioneta","IPS907","Ford","FORD RANGER",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Camion/ Camioneta","KBV149","Chevrolet","S-10",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"A DISPOSICION DE ESTE JUZGADO",,,,,,,,,"Automóvil","DZW 545","Toyota","COROLLA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"A DISPOSICION DE ESTE JUZGADO",,,,,,,,,"Automóvil","HLH 627","Nissan ","TIIDA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"A DISPOSICION DE ESTE JUZGADO",,,,,,,,,"Automóvil","TQI 827","Fiat","147",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"MINISTERIO DE SEGURIDAD DE  LA NACION",,,,,,,,,"Automóvil","HCL735","Toyota","HILUX",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"MINISTERIO DE SEGURIDAD DE LA NACION",,,,,,,,,"Automóvil","HMV090","Citroën","BERLINGO",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"MINISTERIO DE SEGURIDAD DE LA NACION",,,,,,,,,"Automóvil","MJV915","Fiat","ADVENTURE",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"MINISTERIO DE SEGURIDAD DE LA NACION",,,,,,,,,"Automóvil","RZZ598","Renault","TRAFFIC",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","JXE129","Renault","SANDERO STEPWAY",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Moto vehículo","918HRL","Honda","CRX250",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","ARJ 484","Renault","CLIO",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","AXJ 645","Hyundai","ACCENT",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","BGC 349","Peugeot","504",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","BRU 774","CHRYSLER","STRATUS",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","BXM 196","Renault","19",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","CAX 603","Fiat","SIENA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","CBC 772","Fiat","DUNA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","CIV 032","Fiat","SIENA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","CZZ 229","Renault","19",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","DIJ 743","Chevrolet","SILVERADO",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","DXD 703","Peugeot","307",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","EAJ 365","Ford","FOCUS",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","GMV 429","Fiat","PALIO WEEKEND",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","HRK 197","Audi","TT COUPE",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","JQN 590","Volkswagen","AMAROK",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","JRV 632","Volkswagen","VENTO","AZUL",,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","JYU 395","Volkswagen","TIGUAN",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","KOL 836","Fiat","PALIO",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","KOV 238","Fiat","UNO",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","MGE 952","Ford","KA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","NDI 797","Renault","SANDERO",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","NXT 960","Ford","FIESTA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","OQZ 486","Volkswagen","FOX",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","RCJ 148","Suzuki","SWIFT",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","SIN DOMINIO COLOCADO","Jeep",,"ROJO",,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","TEH 776","Peugeot","405",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Automóvil","TYT 991","Ford","350","BLANCO Y AZUL",,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Camion/ Camioneta","ADG 260","Peugeot","PICK UP",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Camion/ Camioneta","AIF 891","Ford","F100",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Camion/ Camioneta","DLG 359","Renault","EXPRESS",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Camion/ Camioneta","SEX 526","Ford","100",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Camion/ Camioneta","VCZ 352","Ford","F100",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Moto vehículo","578 EYF","Yamaha","T10S CRIPTON","NEGRA",,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,"2017-04-04",,,,,,,,,,"Moto vehículo","607 HGC","Honda","TWISTER",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","CMD 526","Nissan ","PATROL",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","EUJ965","Peugeot","307",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","GGW 570","Audi","A4",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","HYP 848","Toyota","HILUX",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","IRZ 024","Honda","CITY",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","MNA 938","Volkswagen","VENTO",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Camion/ Camioneta","KHJ 604","Volkswagen","AMAROK",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Moto vehículo","239 HLQ","Honda","XR250",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Moto vehículo","261 KIJ","Gilera ","SMX",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","EFK 559","Renault","CLIO",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Automóvil","DQE 652","Audi","A3",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Camion/ Camioneta","JCF 542","Ford","ECOSPORT",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,,,,,,,,,,"Moto vehículo","015IGW","Honda",,,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,"2017-03-13",,,,,,,,,,"Automóvil","BFT 138","Chevrolet","CORSA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,"2017-03-13",,,,,,,,,,"Automóvil","JIV 123","Volkswagen","GOL",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,"2017-03-13",,,,,,,,,,"Automóvil","KDP 395","Toyota","COROLLA",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 12","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,"2017-03-13",,,,,,,,,,"Moto vehículo","574 DDB","Gilera ","110 CC",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,,"PLAYA POLICIAL DE LA DIVISION SUSTRACCION DE AUTOMOTORES DE LA POLICIA FEDERAL ARGENTINA",,,,,,,,,"Automóvil","FGJ 628","Ford","FOCUS","BORDO","2005",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,,"COMISARIA 2° DE LA POLICIA FEDERAL ARGENTINA",,,,,,,,,"Automóvil","HZM 830","Renault","SANDERO STEPWAY","GRIS","2009",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,,"PLAYA ALMIRANTE BROWN, DIRECCION GENERAL DE OPERACIONES DE LA POLICIA",,,,,,,,,"Automóvil","GVV 193","Volkswagen","SURAN","GRIS","2008",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","Estafas y otras defraudaciones ( art. 172 a 175)","Secuestro",,,"COMISARIA 29 DE LA POLICIA FEDERAL ARGENTINA",,,,,,,,,"Camion/ Camioneta","GHS 318","Volkswagen","CROSSFOX","GRIS","2007",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,,"DEPOSITARIA JUDICIAL",,,,,,,,,"Automóvil","AZD 377","Fiat","DUNA","GRIS","1996",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,,"PLAYA POLICIAL DE LA DIVISION SUSTRACCION DE AUTOMOTORES DE LA P. F. A.",,,,,,,,,"Automóvil","FJH 149","Citroën","XSARA PICASSO 1.6I","AZUL","2006",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,,"DIVISION SUSTRACCION AUTOMOTORES DE LA POLICIA FEDERAL ARGENTINA",,,,,,,,,"Automóvil","GRP 589","Peugeot","206","GRIS","2007",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"PATRIMONIO DEL PODER JUDICIAL DE LA NACION",,,,,,,,,"Automóvil","B2305569","Peugeot","505",,,,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"PLAYA LACARRA",,,,,,,,,"Automóvil","B690715","Ford","A",,"1929",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","INFRACCION LEY 23737 - REGIMEN LEGAL DE ESTUPEFACIENTES","Secuestro",,,"PLAYA LACARRA",,,,,,,,,"Automóvil","B798750","Ford","A",,"1929",,,,,,,,,,,,,,,,,,,""
"automotor",,"Juzgado Criminal y Correccional Federal Nro. 4","Falsificación de documentos en general (art.292 a 298bis)","Secuestro",,,,,,,,,,,,"Automóvil","BTX 962","Peugeot","306","GRIS","1997",,,,,,,,,,,,,,,,,,,""
